vertex,baseline_x,baseline_y,baseline_z,deformed_x,deformed_y,deformed_z,dx,dy,dz,displacement_norm
1176,0.67554111,0.33567286,-0.00567816,0.66135696,0.35971273,-0.01973177,-0.014184155871360841,0.02403986448207436,-0.014053615248739352,0.0312507514095127
1177,0.66873169,0.33428704,0.0012826,0.65417238,0.35878557,-0.0134285,-0.014559306122601982,0.024498527476811464,-0.01471110048889105,0.03207129122592311
1178,0.66351767,0.3334113,0.00950502,0.64885657,0.35803901,-0.00542083,-0.014661095065299903,0.024627714351562344,-0.014925847720741077,0.03231490295326078
1179,0.65977024,0.33237097,0.01857469,0.64509668,0.35707184,0.00359172,-0.014673557108979796,0.0247008710074164,-0.014982968412308777,0.032402710522420164
1180,0.65855363,0.33194144,0.02819249,0.64393706,0.35663228,0.01328297,-0.014616567588253852,0.02469083801433643,-0.01490952876575652,0.03233536110713958
1181,0.65849612,0.331313,0.03855021,0.6436663,0.35599418,0.02228111,-0.014829812946500924,0.024681180061853398,-0.01626909949503193,0.03307215746898113
1182,0.7098587,0.34435632,-0.01883611,0.6980089,0.36667681,-0.03004805,-0.011849807272924333,0.02232049347135175,-0.011211935169229574,0.02764651608158094
1183,0.70402154,0.34503889,-0.01632126,0.69170251,0.36747935,-0.02798586,-0.012319029884707882,0.02244046034854567,-0.01166459644018797,0.028131753732524786
1184,0.69287121,0.34677847,-0.0149108,0.67972541,0.36920295,-0.0277823,-0.013145798414796381,0.022424474181672215,-0.012871496575707124,0.02900593874339162
1185,0.68364776,0.34775198,-0.01078176,0.67023993,0.37020859,-0.02413204,-0.013407833866009503,0.022456618336452093,-0.013350277169945385,0.029364938559478592
1186,0.67557047,0.34852883,-0.00487727,0.66174656,0.37141553,-0.01873521,-0.013823903457006908,0.02288669804407056,-0.013857938174125388,0.030115506048993972
1187,0.66847457,0.34875989,0.00238709,0.65452245,0.371806,-0.01165969,-0.013952125862869565,0.023046109532212793,-0.014046777808389078,0.03038251055232854
1188,0.66349619,0.3485695,0.01071453,0.64918934,0.3722816,-0.00395992,-0.014306842186018102,0.02371210858573474,-0.014674452459098642,0.03134149616549358
1189,0.65971282,0.34785468,0.01978304,0.6453635,0.37170642,0.00502436,-0.014349327917772377,0.023851738914675524,-0.014758686333104634,0.03150599122745669
1190,0.65811785,0.34705463,0.02960407,0.64336432,0.37072764,0.01378547,-0.014753523382984154,0.02367301884830421,-0.015818601414611947,0.03206721728368069
1191,0.658239,0.34578585,0.03965471,0.64304316,0.36994572,0.02233798,-0.015195840176502952,0.024159875356834372,-0.01731673214576213,0.03338386358910043
1192,0.71093005,0.34777239,-0.01800161,0.69915727,0.3695227,-0.02915652,-0.011772784251637903,0.021750311480929384,-0.011154908429656612,0.027131282325520225
1193,0.70597846,0.34987068,-0.01547879,0.69384278,0.37180579,-0.02707055,-0.012135679139504604,0.021935109846133245,-0.011591768010712858,0.027618704490854105
1194,0.6959354,0.35470081,-0.01323267,0.68334649,0.37599042,-0.02580811,-0.012588914304537561,0.021289604416118917,-0.012575438318381559,0.02774652534032396
1195,0.68741885,0.35773037,-0.00878857,0.67424503,0.37915071,-0.02212032,-0.01317381807079956,0.021420339529897484,-0.013331752185275726,0.028462537561999242
1196,0.68012031,0.35991225,-0.0025667,0.66680293,0.38146436,-0.01607568,-0.013317380061805882,0.02155210814352888,-0.013508978833955205,0.02871129544756207
1197,0.67390998,0.36155902,0.00470563,0.66040998,0.38324903,-0.00926736,-0.013500004008216703,0.02169001150956707,-0.01397299679046433,0.029119604166494874
1198,0.66906042,0.36204329,0.01344749,0.65554963,0.38391812,-0.0005452,-0.013510786924254786,0.021874823277150568,-0.013992698053210758,0.029271912399559934
1199,0.665312,0.3619902,0.02220429,0.65180626,0.38397821,0.00821646,-0.01350574107492667,0.021988015635278767,-0.0139878229706316,0.0293519516389959
1200,0.66378889,0.36053911,0.03202763,0.64938343,0.38293511,0.01640547,-0.0144054553565619,0.022395997990510393,-0.015622165821114113,0.03087312642029034
1201,0.66367441,0.35858498,0.04197325,0.64932962,0.38112566,0.0261492,-0.014344794547109898,0.022540683839639662,-0.015824049293764013,0.031052473244636405
1202,0.71337411,0.35101093,-0.01704601,0.70210228,0.37192418,-0.02798615,-0.011271836267732961,0.020913256667009054,-0.010940142000182493,0.02615540678809901
1203,0.70892971,0.3541544,-0.01431198,0.6973571,0.37499455,-0.02563582,-0.011572615111399525,0.020840148212416996,-0.011323836509340855,0.026390651210653763
1204,0.70113102,0.36121221,-0.01121412,0.68892529,0.38205585,-0.02346015,-0.012205731775899877,0.020843641508795762,-0.012246025883598433,0.02708140375745261
1205,0.69465814,0.36644581,-0.00633501,0.68218336,0.38730011,-0.01895305,-0.01247477747283311,0.020854306457415064,-0.012618038100414302,0.027381326781585932
1206,0.68833904,0.37005635,0.00062097,0.67551665,0.39095894,-0.01253659,-0.012822395127617634,0.020902589430161447,-0.013157558951548718,0.02782900320274029
1207,0.6829434,0.37278263,0.00821184,0.67006081,0.3937536,-0.00504124,-0.01288259027579424,0.02097096298596325,-0.013253076645409404,0.02795329070685105
1208,0.67874377,0.37399727,0.01685666,0.665581,0.39521509,0.00321558,-0.013162775180692539,0.021217821408260118,-0.01364107346394005,0.02845230185800239
1209,0.67516011,0.37429332,0.02602903,0.6619787,0.39565453,0.01237547,-0.013181410234987253,0.021361204487835597,-0.01365355588846974,0.02857394304875897
1210,0.6733295,0.37280791,0.03574504,0.66026923,0.39428377,0.0220448,-0.01306027300176578,0.02147586056568155,-0.0137002427664531,0.028626560564919402
1211,0.67236441,0.37009978,0.04537096,0.65872805,0.39166532,0.03043503,-0.013636360801602711,0.021565535803388304,-0.014935934668377124,0.029565263652075544
1212,0.71668369,0.35302675,-0.01618049,0.70582469,0.37387883,-0.02695391,-0.010859000773658681,0.020852087733397622,-0.01077341575425856,0.025861050784098814
1213,0.7137049,0.35699287,-0.0129121,0.70267801,0.37745158,-0.02406503,-0.01102689113908903,0.020458711405532785,-0.01115293515261798,0.025778657123417027
1214,0.70829331,0.36596353,-0.00927073,0.69670971,0.38608687,-0.02097151,-0.011583603647596539,0.020123346110301567,-0.011700781952438401,0.026000715960105968
1215,0.70341486,0.37269443,-0.00344283,0.69195191,0.39242911,-0.01542998,-0.011462947587306923,0.019734674748957896,-0.011987147417737447,0.025778833527742708
1216,0.69863224,0.37746382,0.00373696,0.68689054,0.3972883,-0.00864156,-0.011741697167124377,0.01982447405037611,-0.012378517405161835,0.02615539938307934
1217,0.69408722,0.38094411,0.01164752,0.68226053,0.40087465,-0.00084046,-0.011826694685120537,0.01993054757864702,-0.012487982243897505,0.026325788392442692
1218,0.69035984,0.38254221,0.02081526,0.67826682,0.40262067,0.0079963,-0.01209301949725914,0.02007845290127689,-0.012818954499689738,0.02671536984462315
1219,0.68739116,0.38290692,0.0302023,0.67527719,0.40307599,0.01736095,-0.012113973578371058,0.020169072112587387,-0.012841353443181694,0.02680373451578971
1220,0.68498149,0.38102734,0.0397048,0.67285044,0.40127973,0.02684905,-0.012131050558627168,0.020252388187879368,-0.012855750037203528,0.02688106999335374
1221,0.68374484,0.37795938,0.04922454,0.67102201,0.39892896,0.03580968,-0.012722835363002094,0.02096958590071944,-0.013414857919146896,0.027956260220433744
1222,0.72071606,0.35413467,-0.01509682,0.71011461,0.37485213,-0.02580418,-0.010601447326028766,0.02071745993789955,-0.010707355506824934,0.02561740216404797
1223,0.71882449,0.35855292,-0.01109084,0.70860611,0.37836572,-0.02203832,-0.010218377389598158,0.019812806154231047,-0.01094747853643072,0.02483565603093661
1224,0.7164519,0.36819233,-0.00637726,0.7064046,0.38746602,-0.0174873,-0.010047303898512303,0.01927369207845712,-0.011110046550151105,0.024410175261778966
1225,0.71383271,0.37517419,-0.0001074,0.70366245,0.39399201,-0.01157924,-0.010170262659488078,0.018817819930499097,-0.011471837927119423,0.024272364016011343
1226,0.71116662,0.38050936,0.0078226,0.70098556,0.3994404,-0.00375209,-0.010181055958155443,0.01893104445434242,-0.011574681892143546,0.024413348919386235
1227,0.70826588,0.38417195,0.01596045,0.69806475,0.40322861,0.00431741,-0.010201130564047577,0.01905665517208409,-0.011643040885328155,0.024551569648189258
1228,0.70515348,0.38583871,0.02534286,0.69462721,0.40509175,0.01341305,-0.01052626805080954,0.019253039429927295,-0.0119298127818613,0.02497603410027481
1229,0.70256318,0.38657393,0.03452668,0.69202581,0.40589925,0.02256392,-0.010537365449714025,0.01932531560503785,-0.011962759253300759,0.025052175610265452
1230,0.69984602,0.38466004,0.04392184,0.68929886,0.40405255,0.03193447,-0.010547158758202538,0.019392509205735185,-0.011987367783762437,0.025119891670714625
1231,0.69768688,0.3814891,0.05311957,0.6871415,0.40093349,0.0411208,-0.010545381154055074,0.01944439354036743,-0.011998768043344717,0.025164656532426048
1232,0.72458465,0.35390622,-0.01411586,0.71517703,0.37402891,-0.02430271,-0.009407619574430984,0.02012268862549226,-0.010186855891867588,0.024437633611653357
1233,0.72426648,0.35817057,-0.00957203,0.7148704,0.37796211,-0.02012819,-0.00939608111902269,0.019791542053724208,-0.010556166385790362,0.024319213104541004
1234,0.72521838,0.36784908,-0.00440271,0.71604258,0.38715415,-0.01507587,-0.009175793754175472,0.019305068462226842,-0.010673161192740003,0.023891363066946225
1235,0.72509506,0.37478002,0.002727,0.71580689,0.39364557,-0.00822924,-0.00928817617496991,0.018865546160120265,-0.01095624217673083,0.023711142764786405
1236,0.72400237,0.3799613,0.01119484,0.7150747,0.39835,0.00041913,-0.008927670925542405,0.018388703495928714,-0.010775718271548766,0.02310765736035884
1237,0.72260316,0.38412102,0.01986822,0.71370462,0.40254381,0.00908237,-0.008898538701688758,0.01842278491981934,-0.010785858795570754,0.02312828885121782
1238,0.72041324,0.38589075,0.02957265,0.71147773,0.4042859,0.018631,-0.008935506724047951,0.01839514709886503,-0.01094164842203038,0.023193628163694198
1239,0.71802362,0.38664961,0.03917321,0.70872908,0.40496127,0.02798263,-0.009294537217845079,0.018311656292126617,-0.011190580636296342,0.023386625948014356
1240,0.71530646,0.38473572,0.04856837,0.7058859,0.40384785,0.03719945,-0.00942056032211073,0.019112133871559692,-0.011368915540068185,0.024151042595800087
1241,0.71222485,0.38146181,0.05744408,0.70277989,0.40062177,0.04604932,-0.009444958343768824,0.01915995843121416,-0.01139476444653844,0.024210574177277983
1242,0.72814673,0.35265622,-0.01292935,0.71889623,0.3728047,-0.02307417,-0.009250499211716987,0.02014848617369294,-0.010144820297099205,0.024381357829659694
1243,0.7292372,0.35641752,-0.00826325,0.720276,0.37614058,-0.01859924,-0.008961207945796398,0.01972305677992582,-0.010335984227178255,0.024002807888587954
1244,0.73313619,0.36477738,-0.00212211,0.72452846,0.38414833,-0.01239813,-0.00860773940126316,0.019370950039536323,-0.010276027358701773,0.023556816875610717
1245,0.73507244,0.37094841,0.00534571,0.72710524,0.38942123,-0.0047397,-0.007967204319062646,0.018472824908254068,-0.010085412565259943,0.02250415853490651
1246,0.73562501,0.37532476,0.01435371,0.72775694,0.39375077,0.00429248,-0.00786806886125441,0.018426009777246958,-0.010061237040954744,0.022419920488505784
1247,0.73556356,0.37864524,0.02345992,0.72749949,0.39701297,0.01307937,-0.008064070646259566,0.01836772491290714,-0.010380550556744438,0.022586685983676802
1248,0.73382388,0.38013447,0.03296344,0.72572763,0.39855465,0.02256634,-0.008096250658563859,0.018420184090632955,-0.010397099861476071,0.022648446794175728
1249,0.73177768,0.38060214,0.0426725,0.72365169,0.39907107,0.03225992,-0.008125997688386233,0.018468931894896685,-0.010412578599417624,0.022705837946639194
1250,0.7287171,0.37897944,0.05195916,0.72055446,0.39750739,0.04152477,-0.008162636944496985,0.018527951564974374,-0.010434386724387061,0.022776963304966015
1251,0.72498457,0.37596239,0.06061904,0.71632748,0.3950126,0.04968045,-0.008657089762067437,0.01905020647940837,-0.010938594774891097,0.02361161632980386
1252,0.73134435,0.35004619,-0.01226228,0.72242901,0.37056206,-0.02232364,-0.008915348487128098,0.02051586324460262,-0.010061353590363168,0.02452783968042208
1253,0.7334651,0.35293393,-0.0072707,0.7247572,0.37289984,-0.01755839,-0.00870790696512157,0.01996590428971555,-0.010287692769318428,0.024089449979922357
1254,0.74018237,0.35930047,-0.00057214,0.73223924,0.37872135,-0.01076489,-0.007943124938284555,0.019420872891427243,-0.010192750355684278,0.023327145077430146
1255,0.74383574,0.36401555,0.00743816,0.73615675,0.38331499,-0.00276746,-0.007678983756578628,0.01929944074094148,-0.010205620745899414,0.023142815283712627
1256,0.74586881,0.36723784,0.01657075,0.73837602,0.3859488,0.00653603,-0.007492784648085587,0.01871096377144631,-0.010034716164498745,0.02251527293951854
1257,0.74683764,0.36968475,0.02600244,0.73929663,0.38834398,0.01601432,-0.007541005215749124,0.018659237714864902,-0.009988120066808093,0.022467675763922862
1258,0.74609229,0.37062592,0.03583029,0.73848394,0.38928374,0.02586031,-0.007608351732581502,0.018657821207767808,-0.009969982659803723,0.022481144600408873
1259,0.74408203,0.37076807,0.04554051,0.73641033,0.38943636,0.03557588,-0.0076716936734383505,0.01866828242224355,-0.00996462945742417,0.022508964717185175
1260,0.74082076,0.36912173,0.05441043,0.73302611,0.38791829,0.04417658,-0.0077946462069680865,0.018796560368069343,-0.010233849743446877,0.022777156796530265
1261,0.73660207,0.36671071,0.06327006,0.72847689,0.38634675,0.05282353,-0.008125175960000572,0.01963604867214454,-0.010446525766250717,0.02367958598499435
1262,0.73365543,0.34700769,-0.01191607,0.72486994,0.3677813,-0.02195025,-0.008785487608268954,0.020773607691181733,-0.010034177341486044,0.024686277239441435
1263,0.7366417,0.34867271,-0.00701457,0.72810017,0.36936252,-0.01710092,-0.008541531927413604,0.020689808503663705,-0.010086343063196043,0.024551176346028387
1264,0.74487639,0.35257243,0.0001226,0.73731507,0.37263213,-0.01007491,-0.0075613156803991275,0.020059696164474814,-0.010197514473065413,0.023739296671512276
1265,0.75001124,0.35514621,0.00857036,0.74304178,0.3747949,-0.0019304,-0.006969459613848521,0.019648687051178938,-0.010500763953141881,0.023343314112264275
1266,0.75321733,0.3571801,0.0177202,0.74587322,0.37670296,0.00755539,-0.007344101804569212,0.019522855863950726,-0.010164815016190884,0.02320347380703699
1267,0.75525236,0.35842793,0.02747855,0.74837359,0.37743286,0.01795446,-0.006878766469729166,0.01900492980295927,-0.009524083483082837,0.022343073896695837
1268,0.75457888,0.35871807,0.03730871,0.74730481,0.37829849,0.02754182,-0.007274070856104101,0.019580419265122512,-0.009766888406782193,0.023058556645378744
1269,0.75294797,0.35824353,0.04712858,0.74540854,0.37730525,0.03713083,-0.007539425166602066,0.019061724939395903,-0.009997756968867063,0.02280674097534565
1270,0.74920054,0.3572032,0.05619825,0.74132238,0.37700383,0.04607083,-0.007878152188946691,0.019800624375161755,-0.010127424376301897,0.023594379247103944
1271,0.74460249,0.35540888,0.06494823,0.73655789,0.37511084,0.05454469,-0.008044595739505576,0.019701962705712308,-0.010403533144658228,0.023687894734681515
1272,0.71153278,0.34058519,-0.01942839,0.69995522,0.36336231,-0.03040974,-0.011577563997367738,0.022777121900854548,-0.010981346999304508,0.02781056008279351
1273,0.72356458,0.33137852,-0.01697944,0.71289457,0.35467634,-0.02673305,-0.010670017662932437,0.023297823706637955,-0.009753607983835007,0.02741843786752268
1274,0.73317706,0.34299629,-0.01325972,0.72435295,0.36406189,-0.02324596,-0.008824110491219499,0.021065599841722866,-0.009986240116283369,0.0249268813595466
1275,0.72121614,0.35253917,-0.01601923,0.71060051,0.37336961,-0.02671584,-0.010615628589053079,0.0208304368312006,-0.010696604546929795,0.02571023177166551
1276,0.73176645,0.3454738,-0.01400774,0.72285737,0.36635615,-0.0240227,-0.008909075803904402,0.02088235618333426,-0.010014966596094348,0.024814189234553665
1277,0.7189708,0.35129873,-0.01718385,0.70820064,0.37226696,-0.02791699,-0.010770159134733075,0.020968237850390502,-0.0107331310302801,0.025901031409022782
1278,0.71322789,0.33846527,-0.01960973,0.70169535,0.36141798,-0.03050802,-0.011532543717718885,0.022952714133060163,-0.010898285870473024,0.027903392008672152
1279,0.72613036,0.33265103,-0.01674302,0.71561676,0.35575811,-0.02648443,-0.010513600603069401,0.023107078851378516,-0.009741409859572257,0.02719132134959346
1280,0.72369001,0.35182427,-0.01588319,0.71398767,0.37237967,-0.02626403,-0.009702335763868806,0.020555401549106338,-0.010380833475826108,0.02498842843743245
1281,0.71258212,0.34333729,-0.01931772,0.70107782,0.36565522,-0.03027026,-0.011504296499723963,0.02231793319594717,-0.010952547260733258,0.02739338006874868
1282,0.72141115,0.33212548,-0.01804368,0.71046316,0.35564162,-0.02803987,-0.01094798374993116,0.02351613481206515,-0.009996192439127496,0.027799115237144668
1283,0.73241222,0.34060178,-0.01429975,0.723293,0.36217189,-0.02435862,-0.009119224319488868,0.021570115107937986,-0.01005886374363995,0.025487464718405517
1284,0.72990561,0.3482318,-0.01455486,0.72070647,0.36877221,-0.0246827,-0.009199136904675722,0.020540409028302817,-0.01012784051402874,0.024680066375894386
1285,0.71641894,0.34903673,-0.01814294,0.70550031,0.37021658,-0.02891175,-0.010918632584105931,0.021179855032414995,-0.010768811012104917,0.02614899782621213
1286,0.71530236,0.33572864,-0.01968142,0.70407238,0.35886772,-0.0301602,-0.011229980851237336,0.023139078238927406,-0.010478782924302495,0.027772905919997183
1287,0.72882495,0.3345982,-0.01609218,0.71906498,0.35681012,-0.02612846,-0.009759974577840414,0.022211924486523052,-0.010036284794983178,0.026255546188207628
1288,0.7270514,0.35055063,-0.01511343,0.7177281,0.37091181,-0.02526561,-0.009323299113882546,0.020361179468704766,-0.01015218357641605,0.024587972000410675
1289,0.71393895,0.3461237,-0.0190997,0.70274957,0.36804639,-0.0298505,-0.011189384469259333,0.02192268538773496,-0.010750793669358662,0.026858630343553114
1290,0.71815656,0.33340981,-0.01912285,0.70708532,0.35696255,-0.02919392,-0.011071240660347698,0.023552738019525395,-0.010071074627697782,0.02790574102460623
1291,0.73119813,0.33750054,-0.01482601,0.72164683,0.35949081,-0.02488134,-0.00955130741108112,0.021990276783575884,-0.010055331995828297,0.025998258553710435
1292,0.72877117,0.33986212,-0.01662218,0.7190641,0.36175721,-0.02672133,-0.009707073987028605,0.021895087810488854,-0.010099143679699425,0.02599259238094342
1293,0.72632711,0.33662358,-0.01757779,0.71619411,0.35916934,-0.02738298,-0.010133005025221695,0.022545759650958126,-0.009805189001232058,0.026591931115092445
1294,0.72370438,0.33402538,-0.01822631,0.71307006,0.35714966,-0.02801153,-0.010634315711379053,0.02312427870666131,-0.009785211528158307,0.027268503827739345
1295,0.73083686,0.34273013,-0.01546336,0.72128592,0.3643979,-0.02557696,-0.009550942025519864,0.02166776841420601,-0.010113601204927016,0.02574873998778982
1296,0.72805354,0.34538516,-0.01633249,0.71836585,0.36688842,-0.02649119,-0.009687684707824027,0.021503258176550008,-0.010158701045338323,0.025679574648621622
1297,0.72613059,0.34220233,-0.01779956,0.71629081,0.36398984,-0.02794401,-0.009839776970575701,0.021787510754013032,-0.010144449876999192,0.025969726586813624
1298,0.72337904,0.33892946,-0.0188625,0.71275703,0.3614117,-0.0291362,-0.010622001795102951,0.022482231691222807,-0.010273696626711189,0.0269040239802653
1299,0.72068542,0.33599506,-0.01920046,0.70993998,0.35908277,-0.02906118,-0.010745445608912607,0.023087705091474536,-0.00986071747080487,0.02730824924384635
1300,0.71925015,0.34704115,-0.01862107,0.70854161,0.36869687,-0.0291434,-0.010708540925931386,0.021655716091606006,-0.010522335012455232,0.026350757528331745
1301,0.71677016,0.34412813,-0.01957783,0.70566289,0.36620426,-0.03027037,-0.011107265752610845,0.022076127242752576,-0.01069253595498773,0.026926883809420456
1302,0.71483427,0.34094755,-0.02000936,0.70363184,0.36360529,-0.03060279,-0.01120243496517246,0.022657739700844344,-0.010593428443500854,0.02740599284258298
1303,0.72193083,0.34997781,-0.01724756,0.7115418,0.37110837,-0.0276916,-0.010389024261570028,0.02113055711340722,-0.010444038330656952,0.025758691847271413
1304,0.72262547,0.34477802,-0.01857396,0.71204942,0.36657902,-0.029018,-0.01057605307407939,0.021800996236918058,-0.010444036318737299,0.026385871791073403
1305,0.71748779,0.33860508,-0.01986753,0.70636611,0.36143133,-0.03037032,-0.011121684563563702,0.022826243465713335,-0.010502794388936582,0.027477953858752104
1306,0.72530614,0.34771468,-0.01720046,0.71549162,0.36907851,-0.027393,-0.009814523155828815,0.02136382934301512,-0.01019254584451541,0.025624715798742478
1307,0.72018141,0.34153948,-0.01952957,0.70945483,0.36365221,-0.02998309,-0.01072657924895769,0.02211272842049007,-0.010453518152345662,0.026707832228466975
1308,0.73713566,0.34344928,-0.00875771,0.72861632,0.36456739,-0.01877502,-0.008519337091046074,0.021118104631038036,-0.010017308974866416,0.02487769938672551
1309,0.73685895,0.33847429,-0.00937174,0.7283514,0.36026903,-0.01910247,-0.00850755144999196,0.021794738961936427,-0.009730729108560111,0.02533922191144371
1310,0.7351736,0.33400235,-0.01010803,0.72652833,0.35595496,-0.01974094,-0.008645272843130545,0.021952617514996997,-0.009632902052347413,0.025484327737690913
1311,0.73184299,0.33033532,-0.01138449,0.72258243,0.35310165,-0.02088086,-0.009260560817691405,0.022766326395393662,-0.009496367315202382,0.02634852171156863
1312,0.7277896,0.32757619,-0.0128791,0.71764463,0.35095273,-0.02266859,-0.010144968109837971,0.023376541726577233,-0.009789481564334545,0.027298663526672547
1313,0.72314225,0.32639962,-0.01417745,0.71225832,0.35006613,-0.02408126,-0.010883936577894972,0.023666508544777264,-0.009903808371328395,0.027868425186717134
1314,0.71835118,0.3265251,-0.01548043,0.70715702,0.35062203,-0.02561535,-0.011194167461851427,0.02409693461022402,-0.010134926880154911,0.02843744689031475
1315,0.71368795,0.32831247,-0.01668186,0.70234932,0.35262615,-0.02685194,-0.011338634716210631,0.02431367882059693,-0.010170075759563751,0.028690591767582395
1316,0.70983941,0.33117936,-0.01756476,0.69818998,0.35515554,-0.02817491,-0.011649424228385469,0.02397617816615957,-0.01061015144564645,0.028690442973364403
1317,0.70711304,0.33516008,-0.01802179,0.69485057,0.3584171,-0.02933728,-0.012262475701552934,0.023257015794014728,-0.011315486133380221,0.02862337017908525
1318,0.70585228,0.33996345,-0.01794445,0.69353819,0.36282977,-0.02943411,-0.012314094485207903,0.022866321710954856,-0.011489663749569114,0.028399259931513633
1319,0.7062358,0.34494913,-0.01763982,0.69399798,0.36735109,-0.02918111,-0.012237820840527271,0.0224019584431229,-0.011541287137205912,0.028014519624574744
1320,0.70781434,0.34941039,-0.01659412,0.69590057,0.37098817,-0.0279628,-0.011913766613070649,0.021577786096231247,-0.011368673325058712,0.027143791571873833
1321,0.71083746,0.35304309,-0.015425,0.6995026,0.37383076,-0.02645081,-0.011334862406974613,0.02078767562301621,-0.01102580858201266,0.026118480401431717
1322,0.71469017,0.35577858,-0.01434713,0.7036757,0.37627195,-0.02542113,-0.011014460909706406,0.020493374276481364,-0.011074001259581212,0.025766843855323157
1323,0.7195382,0.35697879,-0.01263205,0.70938306,0.37716986,-0.02354676,-0.010155131860102702,0.020191071942540422,-0.010914715141851307,0.025098547685327814
1324,0.72432927,0.35685331,-0.01132907,0.71490541,0.37667716,-0.02180514,-0.00942386028829332,0.01982385250358675,-0.010476072370676978,0.02432164392332262
1325,0.7289925,0.35506594,-0.01012763,0.71998963,0.37481873,-0.02036153,-0.00900286353840142,0.019752792972996494,-0.010233896400881489,0.02399910451806718
1326,0.73287697,0.35187354,-0.00924357,0.72411043,0.37188702,-0.0195001,-0.008766546285866062,0.0200134866053101,-0.010256527322132798,0.024136866668911593
1327,0.73571015,0.3479035,-0.00909595,0.72707882,0.36863557,-0.01915622,-0.008631330115254132,0.020732066969995994,-0.010060272107417998,0.02460746909542272
1328,0.72821161,0.34280364,-0.00596781,0.71907283,0.3642292,-0.0162042,-0.009138782814272826,0.02142555942749857,-0.010236384553853749,0.025443182128855206
1329,0.73514508,0.34323943,-0.00598571,0.72661228,0.36439425,-0.0160625,-0.008532795884209339,0.02115482007740948,-0.010076787694211354,0.02493745512965099
1330,0.74611808,0.3441434,0.00026007,0.7385489,0.36500441,-0.0096415,-0.007569181539772352,0.020861006473396764,-0.009901572735319228,0.024300519395641512
1331,0.75161127,0.34444927,0.00840655,0.74435623,0.36492742,-0.00153809,-0.007255040277916618,0.020478147803706746,-0.009944640878218983,0.02389322140485447
1332,0.75485524,0.34418319,0.0181833,0.7478531,0.36466909,0.00866845,-0.007002140569038827,0.020485898207717023,-0.00951484528337683,0.023648134782517653
1333,0.75714081,0.34413965,0.02763688,0.75009835,0.36463895,0.01826224,-0.007042456193882433,0.02049930016573163,-0.009374636113067412,0.0236157002602071
1334,0.75695349,0.34382378,0.0372673,0.74983784,0.36436122,0.0279469,-0.007115654315454568,0.020537447217231927,-0.009320393077267532,0.02364929177908741
1335,0.75526464,0.34301077,0.04636219,0.74807757,0.36358918,0.03706067,-0.007187068773221399,0.020578408455347294,-0.009301518830300752,0.023699010626111856
1336,0.75189558,0.34234097,0.05522863,0.74463914,0.36295403,0.04592484,-0.007256446143354805,0.02061305753997917,-0.00930379045884196,0.02375109826260545
1337,0.74698906,0.34149955,0.06355839,0.73926283,0.36183423,0.05375952,-0.007726227526039609,0.02033468143105218,-0.009798868931109003,0.023858157787548556
1338,0.72815563,0.34049072,-0.00606704,0.71869343,0.36228426,-0.01629886,-0.009462201862638821,0.021793538136642737,-0.010231820624431363,0.025868546961380842
1339,0.73483244,0.33858995,-0.0066009,0.72631754,0.36039127,-0.01643453,-0.008514899478793947,0.021801320764886067,-0.00983362434948798,0.02538702952442961
1340,0.746,0.33588964,-0.0007591,0.73823875,0.35754826,-0.010436,-0.007761245453539332,0.021658619466617204,-0.009676898475203016,0.024959468990529445
1341,0.75143721,0.33388259,0.00728814,0.74383069,0.35511802,-0.00227792,-0.007606519359802775,0.021235431237519517,-0.009566068227332082,0.024501272169918983
1342,0.75496765,0.33199963,0.01676129,0.74777445,0.35309521,0.00767102,-0.007193198411299611,0.021095584543547128,-0.009090271876536039,0.02407070487974147
1343,0.75708945,0.33061971,0.02611217,0.74992708,0.35141399,0.01687384,-0.007162368516682497,0.020794285541360636,-0.009238324806484847,0.023854737038469277
1344,0.75704585,0.32900178,0.03574722,0.74984949,0.34977513,0.02652928,-0.007196365113311854,0.020773353344018974,-0.00921794064148875,0.023838840359161062
1345,0.75555769,0.32821241,0.04525885,0.74831749,0.348973,0.03603612,-0.0072402002695209616,0.020760587818083605,-0.009222732845529154,0.023842846047297604
1346,0.75173839,0.32782311,0.0543262,0.74443985,0.34858264,0.04507942,-0.007298543013730029,0.020759527841828437,-0.009246780665318638,0.02386901085113139
1347,0.74717431,0.32767773,0.06245158,0.73982474,0.34843932,0.05318189,-0.007349564361233343,0.02076158608625625,-0.009269686432446342,0.023895326732916215
1348,0.72704835,0.33740017,-0.0069027,0.71746386,0.35939846,-0.01710577,-0.00958449949880775,0.021998293157558694,-0.010203076368143263,0.02607470613185704
1349,0.73321797,0.33445421,-0.00764776,0.72454283,0.35638186,-0.01738398,-0.008675140586684019,0.02192765108521362,-0.009736227129635639,0.02551223363473797
1350,0.74310056,0.32831645,-0.00202166,0.73473688,0.35066366,-0.0113786,-0.00836368190623463,0.022347209670955062,-0.00935694318595244,0.025630086634489666
1351,0.74752338,0.32421902,0.0056032,0.73947854,0.34633779,-0.00359382,-0.008044842479781511,0.02211877019041969,-0.009197020364195764,0.025269441403413084
1352,0.75020419,0.32059483,0.01506952,0.74217704,0.34258985,0.00588415,-0.008027143601796995,0.021995018104069227,-0.009185376672832396,0.02515128228190398
1353,0.75196153,0.3178549,0.02390096,0.74438337,0.33944205,0.01486042,-0.007578163627206698,0.02158715053674532,-0.009040540713613775,0.024600101801645673
