global_vertex,is_face_component,distance_to_face,displacement_magnitude,nearest_face_local,neighbor_jump,relative_jump
814,0,0.0536578798331531,0.018673789289755018,433,0.002822725926553123,0.14760205442277313
815,0,0.061076313500574825,0.0186740552025188,433,0.0028350188267869977,0.1482448576479342
816,0,0.01366866074005056,0.019713683819126877,434,0.0028751916370453076,0.13826606292131013
817,0,0.008968767861155757,0.01957236416955108,247,0.0016599129341908151,0.08136085613745388
818,0,0.009343595715387145,0.01982477472370897,434,0.001771443838538195,0.08518756179069589
819,0,0.01637791684901662,0.019637237832023435,434,0.0017604752798319923,0.0846600910618973
820,0,0.025244580655017883,0.019535549166390755,434,0.0018186070195543998,0.08745560795149271
821,0,0.0337015405851217,0.01923180168305428,434,0.0018969268493209321,0.09122195673011328
822,0,0.042085061633613016,0.01919112769360927,434,0.0019235405410191373,0.09250179154999119
823,0,0.049902647884436976,0.019168568144940713,434,0.0019386127820484405,0.09322660564574461
824,0,0.05766664464601786,0.019398475333887027,434,0.0018582688979778316,0.08936292143523221
825,0,0.06494027069966762,0.019401574772732796,434,0.001885699844341305,0.09068205749107465
826,0,0.014550404808602426,0.019814515866316,435,0.002335153805346688,0.10563209283861061
827,0,0.013075128684135377,0.020092227129935192,434,0.002337691465137414,0.1124180353910114
828,0,0.015465145770347606,0.020093994975072638,434,0.002009382583724977,0.09662987857039469
829,0,0.021334838686151342,0.020041527094186027,434,0.0020207531683318785,0.09717668245868284
830,0,0.029227705154105096,0.01998899224447741,434,0.00202916082446925,0.09758100107784284
831,0,0.03699509439503705,0.019963690232433853,434,0.0018796832347166528,0.0903927227162316
832,0,0.044858154833139326,0.01993354073879637,434,0.0018756375754799758,0.09019816964110114
833,0,0.05239271526620284,0.019908309627583824,434,0.0018724134882952333,0.09004312542220257
834,0,0.059583902530017316,0.019888645381634904,434,0.0018718681262751067,0.09001689932359468
835,0,0.06669929008150391,0.02012669011466807,434,0.002163039588276107,0.10401914222358186
836,0,0.01224489713125018,0.01993676475510572,435,0.0021932028195961397,0.09921085425852141
837,0,0.014066948295700045,0.020602628068169378,435,0.0016322885773530562,0.07383755971344383
838,0,0.021716014414060816,0.020749435267096425,249,0.0032517320544428944,0.14671856681186726
839,0,0.02772879466420598,0.02111134766593103,434,0.0030604415693371214,0.14717460956022232
840,0,0.03498812947715412,0.021210908088407674,434,0.0030464834442407453,0.14650337256232177
841,0,0.04221101454309411,0.021539201007087585,434,0.003365554158158714,0.16184727202227767
842,0,0.049517522422497094,0.021402038664613314,434,0.003125814307121339,0.15031834125425983
843,0,0.05635637051119866,0.021384679313147904,434,0.0030980162238322465,0.14898154982664866
844,0,0.06306426718945209,0.02088273232224862,434,0.0026753698490515456,0.12865676538586424
845,0,0.06971598656997263,0.020877340432586135,434,0.0026937850212518963,0.12954233882916244
846,0,0.009452006945770848,0.020415935858498862,435,0.0017600884979987698,0.0796186663161461
847,0,0.009775537097945045,0.020839287421151955,435,0.0014019570084810866,0.06341837207319564
848,0,0.017057944596644687,0.021242329578729353,249,0.002603478014839635,0.11746926150989993
849,0,0.025136016765291203,0.02194124473959297,435,0.0018832156770761236,0.08518839863162599
850,0,0.03327720668299097,0.021991437877874904,435,0.0018889335476726756,0.08544704996170592
851,0,0.04132902722546707,0.0226305814184942,435,0.0021922680084781533,0.09916856751296504
852,0,0.04909007252225032,0.022751390086559964,435,0.002089728761149442,0.09453014272542964
853,0,0.05631068224623636,0.02286865309168763,435,0.0016556036293137223,0.07489223017138416
854,0,0.06333072017995531,0.022863491682769077,435,0.0015999660957844103,0.07237543273661859
855,0,0.07030501909365006,0.02215184008976334,435,0.0007222005941945418,0.0326691800939988
856,0,0.007818777754783669,0.02063913759163588,435,0.0016553741160494145,0.07488184800024514
857,0,0.005634402666947112,0.021261442435394778,248,0.0006945248271278593,0.03214264121283263
858,0,0.014101219521821464,0.021653675177686165,435,0.0011685099758783277,0.052858254549317286
859,0,0.02212698668142818,0.022294932131161443,435,0.0014135087577655033,0.06394092242943596
860,0,0.030754705986391708,0.022910972062712767,435,0.0017991803416797538,0.08138700947687812
861,0,0.0392950571920566,0.023249798207702784,435,0.001891392634205165,0.0855582882263133
862,0,0.04727027812582551,0.02328473510696056,435,0.0018844167553349158,0.08524273013212444
863,0,0.05491245754918274,0.02328901319092363,435,0.0018630997547955676,0.08427844273706833
864,0,0.06214257960484258,0.02383790193263074,435,0.0028271141400442413,0.12788621572709016
865,0,0.06924596228891686,0.023868301711854435,435,0.002904431963907241,0.1313837341901891
866,0,0.007016294818534903,0.02068213398766093,435,0.0016682939122982091,0.07546628278723168
867,0,0.0024065728210465524,0.02147759429271803,248,0.0008054294445945736,0.03727531205315493
868,0,0.012279893476834442,0.02195635910568322,435,0.0014812763293268446,0.06700642946123167
869,0,0.019000230119580137,0.022759624473919396,258,0.0016366019897882014,0.06948067796064164
870,0,0.02597329901332139,0.023178297956752306,258,0.001162151737755727,0.049338257643726506
871,0,0.033884034674662084,0.023346705560879148,258,0.0019232641812750098,0.08165070068728168
872,0,0.04298272684637166,0.02404289166703188,438,0.0014542877679165032,0.06373755134018723
873,0,0.05029441284457551,0.02414729589727969,438,0.0014801432685460979,0.06487072892385487
874,0,0.05665720962719576,0.024045187474952063,436,0.0021064459879624213,0.08894358991872184
875,0,0.06224603983055148,0.024051599150050958,312,0.010133648560333523,0.3091185478039685
876,0,0.006838247124358705,0.020841838393398975,435,0.001811251569761546,0.08193305877028755
877,0,0.004734508442425691,0.021342829369269206,248,0.001525801347407087,0.07061415712750888
878,0,0.010707558039987445,0.022207634340485675,438,0.0013436253767757274,0.058887514096961205
879,0,0.01268797362721491,0.02238036304082027,258,0.0023034179696475392,0.09778983720931896
880,0,0.021145489270825626,0.02324891677761836,258,0.002225719998572053,0.094491229643047
881,0,0.02832008769149033,0.02386893131352777,436,0.002082056827936186,0.08791377027927601
882,0,0.03478369065983369,0.024071472555831912,436,0.0019017852815719266,0.080301897681799
883,0,0.0399447331430015,0.024202357868171192,255,0.003938983472937504,0.15188345399775938
884,0,0.04662261208419046,0.024157578914088845,255,0.003566699397605528,0.13752853435459192
885,0,0.05190219246425538,0.024135042018798986,312,0.00968143771955035,0.2953242310214349
886,0,0.009525475579087912,0.02070100423122338,435,0.0021153525824926266,0.09568925176090554
887,0,0.009245513985203865,0.021072127092728783,248,0.0025910613371712726,0.11991443886253816
888,0,0.0037196034834239876,0.02212657799684182,438,0.0009591569214292302,0.04203728785429863
889,0,0.00847061955185093,0.022579216223157866,438,0.0008465309962063269,0.037101194152970716
890,0,0.012603161609259042,0.02279178915114997,436,0.0017986837816909907,0.07594849029427538
891,0,0.019135229222272256,0.023848504977667235,255,0.003553288580428839,0.1370114260072931
892,0,0.022917477579659614,0.02409700860184761,255,0.003317428731237944,0.1279168946896005
893,0,0.029916789210109145,0.024270586452924577,255,0.0029373176012049114,0.11326017126614468
894,0,0.03673908818157848,0.024272422347542802,304,0.005554190797306118,0.19703175379933366
895,0,0.04471685549614036,0.024139589406015426,304,0.00548575920640075,0.19460418210375874
896,0,0.011480944103060553,0.020594107433841304,435,0.002298352026299044,0.10396734213478721
897,0,0.013103803332895361,0.02089391519947022,248,0.0029992867362241544,0.13880712926496003
898,0,0.007084753652139213,0.021873560408267653,438,0.0012596872104333537,0.05520872829907682
899,0,0.004514175380664767,0.02243404993450419,436,0.0016888598728049522,0.07131123267122108
900,0,0.005894875009226226,0.022850736132609163,436,0.0010827783909954892,0.04571975627759335
901,0,0.013867296995409778,0.023441291231588363,255,0.0031079284156536094,0.11983876190148808
902,0,0.018110087145544074,0.02363375645911478,255,0.0028879611676622253,0.1113570341611079
903,0,0.0261523022219154,0.023713732967183633,255,0.0028252794023249234,0.10894008494374886
904,0,0.03389036282773903,0.023677878896628285,304,0.0055696216037592556,0.19757915286590413
905,0,0.04259169516488747,0.024313623071905422,304,0.004441923181928029,0.15757469390530907
906,0,0.012157005932440774,0.020451795395754847,439,0.0024656921565574634,0.12567951445787248
907,0,0.012055122234639521,0.02062836774942442,439,0.002125706091327552,0.10834998551124381
908,0,0.009058004182279885,0.020964423291390415,257,0.001970056454652741,0.09526525487098528
909,0,0.0075961353986681215,0.02151630705538644,437,0.001885308199922395,0.08600755142346031
910,0,0.013475042633164432,0.02206494715371939,437,0.0017273600096828674,0.07880197246569211
911,0,0.02034941282838649,0.022236409668522226,256,0.001499703216700081,0.06325867187083474
912,0,0.025074057250429223,0.02295937527636021,255,0.0032811852924650325,0.12651938218328856
913,0,0.031549985099169266,0.0230772810633738,255,0.003183254773637398,0.12274327457747489
914,0,0.0391870777089973,0.02353252350367581,304,0.004970947300046776,0.17634152306170722
915,0,0.046726006524667796,0.024602405410065458,304,0.003688521165586796,0.13084818665826503
916,0,0.009737070347152705,0.020131872176381134,439,0.0019510862371964514,0.09944938596821655
917,0,0.00811494976459494,0.020305063219101454,439,0.0018271909682760358,0.09313428406056992
918,0,0.010162832534948143,0.020325146884179825,257,0.0017042613261551126,0.08241230306851717
919,0,0.007900666050745402,0.02086319101140657,254,0.0023159182547302,0.11209016303046904
920,0,0.012231767760164505,0.021039144330804418,254,0.0022263431506586305,0.10775473884252715
921,0,0.0184125641497918,0.021354295217809037,305,0.005247988615597735,0.24642145722113956
922,0,0.025219084194113738,0.0214624968507562,305,0.00536445379337376,0.25189012739656413
923,0,0.033763545316052,0.021515964522261684,305,0.00546120064361219,0.25643291541756935
924,0,0.04296651685033937,0.02268086674812045,305,0.004668348230959301,0.21920420529679327
925,0,0.05258886906682247,0.02284194589538384,305,0.004892693121556568,0.22973841162048572
926,0,0.009519854086744191,0.01970153687353657,439,0.0019346790100693216,0.09861308840631139
927,0,0.005420974546822762,0.01944441794547883,439,0.0011918858544716989,0.0607519617081276
928,0,0.009775533812667186,0.019862031074050174,439,0.001205127850007431,0.06142692332689988
929,0,0.015167554958044529,0.02008280736236981,254,0.00271516286245068,0.1314135536885895
930,0,0.0186469707986069,0.020404880982189715,305,0.0054997977576500085,0.25824525873277043
931,0,0.019676842940924248,0.02050943272626693,305,0.005448139691788424,0.2558196330694443
932,0,0.026090728054255143,0.020869609162517,305,0.005223528993375213,0.24527294563076787
933,0,0.03432275276088589,0.020960956875867225,305,0.005312044475028159,0.24942922636482312
934,0,0.043664761243416825,0.02102164423123298,305,0.005466876385453601,0.2566994222028956
935,0,0.05311950468912333,0.02174817792842872,305,0.004622300700555459,0.21704202462631234
936,0,0.009824779080539182,0.019408258608257664,439,0.0019164547595513612,0.09768417481490276
937,0,0.006727559910561955,0.019136132687181423,439,0.00135668579643137,0.06915202764218749
938,0,0.010606921643954952,0.019115655784156034,260,0.002529116630426535,0.14894164891790296
939,0,0.01778137708574337,0.01897933677157869,313,0.004127528015542658,0.2566377589454395
940,0,0.02305976725387748,0.01925389836892607,313,0.004124548137458279,0.2564524787412529
941,0,0.030359846126204265,0.019359685310369152,305,0.005929692642790022,0.2784311493296483
942,0,0.035224903738199184,0.01964019779020266,305,0.005618940890511338,0.2638396733872383
943,0,0.042042995273450685,0.019704665022918816,305,0.005647015274381686,0.2651579175929051
944,0,0.04969697934086832,0.01975908907130245,305,0.005679845645632796,0.26669948113608133
945,0,0.05806328885609045,0.02053035065987345,305,0.0054486200467506185,0.25584218833364886
946,0,0.01001935321026765,0.019289132291261363,432,0.0018889852245009941,0.10145335164175574
947,0,0.00893280970343041,0.01878602370073756,432,0.0013019051999855814,0.06992254060285691
948,0,0.012449034772724387,0.01829323620092372,260,0.0026934560434380013,0.15861972499460808
949,0,0.01325435903455542,0.018039874934547853,313,0.003894991045927742,0.24217928246043136
950,0,0.018977629506197566,0.018150752236792456,313,0.0039686639117384875,0.2467600482615502
951,0,0.027221328866284242,0.018251859705223823,313,0.004054619891771344,0.25210454259339327
952,0,0.03680908115479796,0.018528375275683722,313,0.004025470393018952,0.2502921110348365
953,0,0.04637349205054437,0.018587776887529942,313,0.004086173243656336,0.25406643878997587
954,0,0.055443094000473134,0.018638116344256002,313,0.0041417793685042045,0.25752386687062356
955,0,0.06493366117993582,0.018675603949623,313,0.004192948688043117,0.2607054272243704
956,0,0.00889671892918398,0.019215196684428417,432,0.0016807628737027251,0.09027017503390786
957,0,0.00511560046865471,0.018375473261450597,432,0.0010404948192853042,0.055882748797181775
958,0,0.011139568215456112,0.01796949802700763,432,0.0009779903486663675,0.052525767517161474
959,0,0.01766336883024306,0.0177796871042749,313,0.004616045339676909,0.2870123538118426
960,0,0.022936189858670977,0.017382141008701536,313,0.004511909682265603,0.2805374996997176
961,0,0.03039337723768782,0.017405880860692384,313,0.004552595502272301,0.2830672263613072
962,0,0.039572465310473155,0.017444502989386247,313,0.00446326838424951,0.2775131244155183
963,0,0.04857061647848939,0.01806132052828036,313,0.00463708456428841,0.2883205119718631
964,0,0.05758195385924137,0.018114249528541956,313,0.00467010883103679,0.29037386540210175
965,0,0.06631627976858623,0.01815718931434241,313,0.004694229995312943,0.2918736496603008
966,0,0.008596300617550555,0.019224257001801647,432,0.0017214388327056994,0.0924547936950647
967,0,0.004116523735981605,0.018256621820805438,432,0.0011367490490282232,0.06105235737349786
968,0,0.00993334614435136,0.01788189734470706,252,0.0019526949106443432,0.12214254131266702
969,0,0.01589267743681976,0.01718677745904339,252,0.001447354504039084,0.09053311725247142
970,0,0.0225233133804465,0.01714080321247387,314,0.003074101138107212,0.21039087363419448
971,0,0.029954404658018165,0.017212569637759446,314,0.0029781322918430676,0.20382278478477847
972,0,0.03900602885333754,0.01724637190773685,314,0.0030124085217159303,0.2061686431752016
973,0,0.0484965899870888,0.01728063792878615,314,0.0030472881815204406,0.20855580019074885
974,0,0.05566704097742755,0.01733159680333587,433,0.003670106135852327,0.19191208062588141
975,0,0.0629059100594189,0.01788570264398182,433,0.0037516557750264484,0.19617636082620346
976,0,0.0090875557868659,0.019243498170279,432,0.0018005709507206002,0.09670481031297838
977,0,0.007638384508186292,0.018359752167233165,432,0.0013962013402990783,0.07498698438865345
978,0,0.012041760493665328,0.017906206994354086,252,0.0022861065908930792,0.1429976937007424
979,0,0.012872586946414497,0.0178575347035878,433,0.002777514308627356,0.14523791144068432
980,0,0.01801507566072926,0.01736499270769573,433,0.00299376460158298,0.1565457707016624
981,0,0.02589264386221496,0.017295819567180324,433,0.0031096899734356213,0.16260757885817304
982,0,0.03423200708046341,0.01727467993250244,433,0.0031894123582226147,0.16677631081594133
983,0,0.0428327588325676,0.017270369929035204,433,0.003251657452520515,0.17003114463090127
984,0,0.05094803464196138,0.017464173014451172,433,0.003169760937245726,0.16574872606843538
985,0,0.05887133056410137,0.018138332901712663,433,0.0029824276717623373,0.15595295575047194
986,0,0.011254509176787782,0.01934980720713798,432,0.001970191531265303,0.1058147684960692
987,0,0.012064019112422683,0.018818569978350803,247,0.0025674277976789157,0.1258428194561207
988,0,0.008193868091182584,0.01844277245770353,251,0.0017611018223159431,0.09545601127443637
989,0,0.00281719633314753,0.018373571888950783,433,0.0016081596642834868,0.08409164632498818
990,0,0.0121746276481706,0.018052890770410734,433,0.0023374332166493047,0.12222580364887414
991,0,0.021939578566868553,0.017956738516233136,433,0.0024030508302930933,0.12565698855033208
992,0,0.03129228471953589,0.01793882531573115,433,0.0025203709888536167,0.13179173095158409
993,0,0.04034147833197733,0.01813971049110127,433,0.0027250847442007687,0.1424963376488195
994,0,0.04904089217517248,0.018161702548752486,433,0.002802837367366388,0.1465620695741358
995,0,0.057254136207790234,0.018178470190336804,433,0.002876301784209857,0.150403568584388
996,0,0.012117224679426393,0.020501829167309193,435,0.0023179126065770894,0.10485217679842977
997,0,0.010454151061688365,0.02031142070237495,435,0.0018847736461205023,0.08525887430237568
998,0,0.013656882988599574,0.019493397474007093,432,0.0020970454878614167,0.11262782288038463
999,0,0.011373007514553954,0.01951879964990899,432,0.0019344273279658162,0.10389394971651068
1000,0,0.01250919873217706,0.01944157987665146,432,0.0020133314094142093,0.10813171897871772
1001,0,0.011666283793672261,0.01963424894386284,439,0.0024286044589165215,0.12378910659836834
1002,0,0.011023424842665738,0.02055753136561548,435,0.002203756887378218,0.09968827388939493
1003,0,0.012192231687287582,0.020020226429869354,435,0.0021473350061843185,0.09713599601426876
1004,0,0.010910965030917338,0.019347174582814014,432,0.0018014237712849171,0.09675061347939638
1005,0,0.013132427057634885,0.020408494074065378,439,0.002520858299034412,0.12849140400482092
1006,0,0.009775534739051375,0.020339935324498633,435,0.0018789690654273147,0.08499630058870075
1007,0,0.015061112775542172,0.019564340190217338,432,0.002176488154771931,0.11689451841452272
1008,0,0.01163406796388521,0.019404310752108554,432,0.0019314913192460582,0.10373626297486475
1009,0,0.011753300936698597,0.01976163654246328,439,0.00208341912078351,0.1061945639953277
1010,0,0.009981818671028807,0.02046226533983343,435,0.001955810418567685,0.08847226561086895
1011,0,0.013994322269852826,0.019783765911071255,435,0.002362702373436325,0.1068782689557265
1012,0,0.010747552598582621,0.01935144546821575,432,0.0018401595069421036,0.09883102689913013
1013,0,0.01232348415641046,0.020001506680052735,439,0.002245889117128771,0.1144758695915435
1014,0,0.009587209699730152,0.020490621001916592,435,0.0018731400535252321,0.0847326217145348
1015,0,0.016080523060957898,0.01967757592307328,435,0.002485328713503825,0.11242534551608438
1016,0,0.015589479973959972,0.019797141706603096,435,0.002410397143120922,0.10903577067047608
1017,0,0.013746898895769173,0.019899002810495673,435,0.0022999680013413956,0.10404044174189134
1018,0,0.011634063003104253,0.02021312347111681,435,0.002004876842147824,0.0906918149180746
1019,0,0.014203524870686145,0.019538338921397197,432,0.002099124157919133,0.11273946379825807
1020,0,0.013479025269636574,0.019507108563082038,432,0.0020258703175321034,0.10880515688494825
1021,0,0.015238101441045704,0.019755352354192995,432,0.0023193721332934137,0.12456851095236401
1022,0,0.013526673574438017,0.019949429381481764,435,0.002375116072802409,0.10743981014453657
1023,0,0.011657085489653949,0.020194435416520294,435,0.0020602444913660097,0.09319640397301382
1024,0,0.013637235385370493,0.0197686641628891,439,0.002592975515720938,0.13216731170202115
1025,0,0.014101217936437278,0.019874420111579458,439,0.0026557916099332096,0.13536912917130353
1026,0,0.012717512010928092,0.02015047946582398,435,0.002444480105703131,0.11057753406929607
1027,0,0.012976318216543582,0.019666637355783226,432,0.002242602430402168,0.12044537459224976
1028,0,0.015000456419232722,0.019798895295152774,432,0.002383724993058934,0.12802476525560696
1029,0,0.011979249755886193,0.020036373216165207,435,0.002336531348350007,0.10569440682841401
1030,0,0.012988716367782456,0.01962355294108319,432,0.0021599800641139404,0.11600790421302652
1031,0,0.01405168905173323,0.01990527247630724,435,0.0024768963376097736,0.11204390189928663
1032,0,0.01055117102891427,0.019061752562777316,247,0.002339505539832943,0.11467117927598693
1033,0,0.009631858665392672,0.019478133548863897,247,0.0021145732135487982,0.1036460909942401
1034,0,0.011125121745216945,0.0197348275894385,434,0.002639003004826325,0.12690790791594575
1035,0,0.013936732782503207,0.019848451891176018,434,0.002802168907961711,0.13475444820872212
1036,0,0.012615908794918357,0.020564302068959456,435,0.0016194981803747985,0.07325897838061833
1037,0,0.008992637916418045,0.020781245099749462,435,0.0014200639634721983,0.0642374511189811
1038,0,0.005528712393206948,0.020977620566479335,435,0.001273524440907093,0.057608647304568224
1039,0,0.003291255569004036,0.021252254374457488,435,0.0010930522174961575,0.04944487727173986
1040,0,0.0050523148017616835,0.021033057639555285,435,0.0016015194882467365,0.07244570138291484
1041,0,0.008621214106551398,0.020847091677852404,435,0.0020128923185037425,0.09105439983245386
1042,0,0.011839666663876168,0.020673517628923745,435,0.0026413666951652834,0.11948381786487493
1043,0,0.011725895454714768,0.02046883540126158,439,0.0021893985592614305,0.11159647288123635
1044,0,0.008081847900412375,0.02008098840986678,439,0.0017970222676464511,0.09159654641685497
1045,0,0.006590666452453832,0.01961229198157107,439,0.0017040235465617744,0.08685628146527083
1046,0,0.007424769509378734,0.019227384932360765,439,0.001400185079961973,0.07136924231712256
1047,0,0.008968758071182404,0.018909217529642322,432,0.0012786258888621777,0.06867225864895522
1048,0,0.006324935627292961,0.01880200316280299,432,0.0011710406900923179,0.06289408798849909
1049,0,0.00544072045864335,0.018519965431917515,432,0.0013501216581392112,0.07251214332739513
1050,0,0.007424772721060247,0.018613945524825534,432,0.001517831103997378,0.08151945855866556
1051,0,0.011278314529609491,0.018873278654562276,432,0.0020252909776335808,0.10877404177950298
1052,0,0.006655444745619939,0.019148569726709905,247,0.0019223975329952536,0.09422657411683451
1053,0,0.003339787892277023,0.01971554830418537,247,0.0011226645691179845,0.05502755513086742
1054,0,0.007278892628971772,0.01985592407587191,247,0.001282710255719855,0.06287221602531524
1055,0,0.012847564959609967,0.020108476592173668,434,0.0022733953922842707,0.10932607980093406
1056,0,0.015862283675451647,0.020730455264769097,435,0.0017558002721631432,0.07942468583034483
1057,0,0.01148095120202151,0.021015907878439332,435,0.0014335669290109656,0.06484826592103902
1058,0,0.007099876665330161,0.02128127234708038,435,0.0011032148130214472,0.049904588418624794
1059,0,0.004319927385037816,0.02142772270568723,248,0.0009055624017919885,0.041909469956604384
1060,0,0.006484021790910294,0.02164770292934866,248,0.0015411241214096363,0.07132329581904566
1061,0,0.010591750450614834,0.0212000538985474,248,0.00265652794374752,0.12294423645135007
1062,0,0.012371253403572355,0.02100786703234751,438,0.001859912691383723,0.08151500911347973
1063,0,0.013435201104572296,0.02072781502944124,439,0.0021376754904210236,0.10896008124538456
1064,0,0.008291454212386392,0.020131480652545705,439,0.0014751322682099077,0.07518939732063047
1065,0,0.004998961248109449,0.01953329220629948,439,0.0011339382559649679,0.05779829775419192
1066,0,0.006598789296734657,0.019049033986704225,439,0.0013254946108842126,0.0675621726213542
1067,0,0.009737063979624426,0.0184765690278023,432,0.0014605780594943148,0.07844452013077775
1068,0,0.0051051027213367475,0.018302203655535275,432,0.0009936533605782265,0.053366994348717355
1069,0,0.004466407425952105,0.01814917100308469,432,0.0011684738755554458,0.0627562298758835
1070,0,0.008445251119001742,0.018278589464008697,432,0.0014233754438897584,0.07644644730629646
1071,0,0.011830613362877681,0.018765925105097257,247,0.0024942712608308714,0.12225704194489861
1072,0,0.011583254307909319,0.02489597647675284,1,0.0018510497265692763,0.07126883982821536
1073,0,0.007366774652546431,0.0248853393591944,1,0.0016389355615395425,0.06310205195870862
1074,0,0.010136417084275885,0.02423243315203277,1,0.0018787556806668293,0.07233557033065628
1075,0,0.00855878715421759,0.023854262233668884,187,0.0020513551633760253,0.08648587779824861
1076,0,0.015128615949497824,0.02359843374361746,187,0.0022862170807743066,0.09638774142977168
1077,0,0.023733630757814924,0.023590542984533405,187,0.002435885791215442,0.10269782855292517
1078,0,0.03292239287902535,0.023627914574139677,187,0.00252601996911257,0.10649791818841638
1079,0,0.04167917495471808,0.02368360790457926,187,0.002583646524035495,0.10892747464747239
1080,0,0.05036260061074884,0.023739290409890784,187,0.002622093920647738,0.11054843083508589
1081,0,0.05893960731612403,0.023850588825015277,187,0.002431501838443415,0.10251299951381775
1082,0,0.010984443109834922,0.025318093977899688,1,0.0014086673324069632,0.05423629902726655
1083,0,0.004966678857546546,0.025388805257287834,1,0.0010226833703531203,0.03937520222742012
1084,0,0.007084751444376853,0.024907181006772208,1,0.0011153339714475468,0.04294242181888118
1085,0,0.01584875523727024,0.02446933524349394,188,0.002007292573035535,0.07604135964361729
1086,0,0.023711024179273628,0.024047793878938992,187,0.002956719237183876,0.12465635556252118
1087,0,0.030740744656336815,0.023960809008366626,187,0.002991072743840246,0.12610471186457395
1088,0,0.03850652883762181,0.02382022385783449,187,0.0027232957236638447,0.11481513556027298
1089,0,0.04671682566152904,0.02383118317423468,187,0.0027350353080484034,0.11531008069635279
1090,0,0.05433716962944887,0.023859015950248204,187,0.002738065427501631,0.11543783163164897
1091,0,0.0621391192962525,0.023890251984669802,187,0.0027424230071847254,0.1156215487717604
1092,0,0.012121662248474852,0.025821909978933272,1,0.0014834777660660543,0.05711663915935514
1093,0,0.008055254762886162,0.025744759982180936,1,0.0010360889787281238,0.03989134295684755
1094,0,0.01013641833736653,0.0256173378115879,188,0.0015771122155648863,0.05974503108968986
1095,0,0.017186353575121723,0.025261151899834484,188,0.001704638755145972,0.06457606149883773
1096,0,0.025799282016199587,0.024885077933582876,188,0.002144799760170637,0.08125048242471243
1097,0,0.034255493720372794,0.024586060054996473,188,0.0021017918720733922,0.07962123398816319
1098,0,0.04269983692741461,0.024548305396524826,188,0.002122679011972561,0.08041249209290342
1099,0,0.05080362789129533,0.024539820476677715,188,0.0021234652958595154,0.08044227853093097
1100,0,0.058705315567479925,0.024542480184674014,188,0.0021127645470394806,0.0800369068873495
1101,0,0.06615760251696702,0.025123266626966487,188,0.0016433311195791936,0.062253571978546605
1102,0,0.015164018626478917,0.026530645925250045,1,0.0018991264404974013,0.07311988228008988
1103,0,0.013238167825307207,0.026332438057677793,1,0.0015426450349426263,0.05939468849974359
1104,0,0.015929750529229885,0.026100444023162004,188,0.0017163466216343877,0.0650195853270352
1105,0,0.022257469685229264,0.026043940931046995,188,0.0017406797125505413,0.06594138484069449
1106,0,0.02983781386764283,0.025987758701937418,188,0.0017202963454765474,0.06516921093478625
1107,0,0.037527589316879925,0.026606641190947657,188,0.002059250871909371,0.0780096724567121
1108,0,0.04558741953585002,0.02582052142194579,188,0.0016122921339207208,0.06107773607742547
1109,0,0.0532455334632089,0.0257995982126078,188,0.0015921287536713048,0.060313895833221214
1110,0,0.06070995718151101,0.025794139880801023,188,0.0015752900626167523,0.05967600329099423
1111,0,0.0678384554350849,0.026394209722643676,188,0.0015990237767400726,0.060575096883813614
1112,0,0.01391748450462575,0.027170615407250322,2,0.0018304750797161083,0.06335222114009498
1113,0,0.0156409967339233,0.02740948639193742,2,0.001642024748073565,0.056830008837705025
1114,0,0.022114856047901407,0.027283920669711883,3,0.003513593880690506,0.11965462681572522
1115,0,0.02840138029816509,0.027670209959307395,188,0.0030649726009670383,0.11610897533263663
1116,0,0.03545099993817526,0.027698193630994482,188,0.0030905017918921507,0.11707608616372557
1117,0,0.04269230432914227,0.02827559110039592,188,0.0035423911103860404,0.13419480550155408
1118,0,0.05007320988537085,0.02808530057851617,188,0.003250054723951673,0.12312035796142577
1119,0,0.05728877644201961,0.02807611436967445,188,0.0032167158420517636,0.12185739612779864
1120,0,0.06414680889355448,0.02789648517018941,188,0.002861186129311355,0.1083890242951855
1121,0,0.07097910810004097,0.027575792915628727,188,0.002457295444248149,0.09308861554951207
1122,0,0.009824787919644846,0.027510515232229527,2,0.0014230874664693952,0.04925265188065223
1123,0,0.010906052253739558,0.027979584124622398,2,0.000959226389314803,0.03319855212052984
1124,0,0.017295219110985582,0.02826215516177033,3,0.0026576843866741627,0.09050682699247559
1125,0,0.02563035961855198,0.029150960317665692,3,0.002077148266606183,0.07073680371757966
1126,0,0.0341677206252056,0.029226843483897924,189,0.0019420812537974004,0.06599644177850791
1127,0,0.04180250653650566,0.03000835128838892,189,0.002265334120139092,0.07698132664444299
1128,0,0.050076426901932605,0.030292087274615728,189,0.0021895451102923206,0.07440583966828117
1129,0,0.05720260404494361,0.030639113707824992,189,0.0018863770568457881,0.06410348349792759
1130,0,0.06436630473526422,0.03064372344111227,189,0.001833786790989523,0.06231634384457232
1131,0,0.07135812619129864,0.030004512871805073,189,0.0009511991346388815,0.032323960795262834
1132,0,0.006213742964212392,0.028020366307156524,2,0.0009687055287143864,0.03352662243523379
1133,0,0.006392403849452788,0.028484744138665554,2,0.0006075273057458228,0.021026347011631905
1134,0,0.014744457517870894,0.029055003171622584,189,0.0010698998510304,0.03635768744963548
1135,0,0.023013223511598697,0.029925236504931004,189,0.0014540095259418298,0.049410628333178094
1136,0,0.03170259183834184,0.0307730339865286,189,0.0020844948374137127,0.07083598685996366
1137,0,0.039777910548396044,0.03133881947962614,189,0.002334727914453416,0.079339489310037
